user_id,age,gender,city,monthly_income,credit_score,employment_status,created_at
U000735,72,F,Nueva Dominicana,27391.25,688,Self-Employed,2024-10-21
U000736,50,F,San Porfirio los altos,12327.52,687,Salaried,2024-12-24
U000737,60,M,San Benjamín de la Montaña,8342.02,714,Salaried,2024-01-30
U000738,26,F,San Perla de la Montaña,12424.57,692,Salaried,2025-02-27
U000739,33,M,San Judith de la Montaña,7844.0,656,Salaried,2024-07-05
U000740,33,F,San Julia de la Montaña,20607.88,672,Self-Employed,2025-06-07
U000741,39,F,Nueva Timor-Leste,37653.39,691,Salaried,2024-09-12
U000742,54,M,Nueva Granada,15287.81,729,Salaried,2024-07-12
U000743,41,M,San Miguel de la Montaña,5704.33,605,Salaried,2024-01-10
U000744,25,F,Vieja Guatemala,5348.69,718,Salaried,2024-10-14
U000745,43,F,San Maximiliano de la Montaña,9593.92,783,Self-Employed,2024-08-28
U000746,58,F,San Fernando los altos,9522.87,695,Salaried,2025-03-21
U000747,32,M,San Rosario los altos,33700.43,779,Retired,2024-04-21
U000748,48,M,San Bernabé de la Montaña,46023.26,768,Salaried,2024-07-15
U000749,56,F,Vieja Islas Salomón,24697.01,726,Salaried,2025-09-05
U000750,53,F,San Isaac los bajos,21311.81,675,Self-Employed,2024-08-07
U000751,69,M,San Uriel los altos,8177.0,692,Self-Employed,2024-03-06
U000752,61,M,San Inés los altos,12062.89,674,Salaried,2025-05-15
U000753,51,F,Vieja Irán,20288.97,734,Salaried,2024-04-07
U000754,54,M,San Indira los bajos,14087.51,750,Salaried,2025-06-14
U000755,53,M,San René de la Montaña,6734.42,675,Salaried,2024-08-01
U000756,27,M,San Gilberto los bajos,8689.81,597,Salaried,2024-08-31
U000757,51,F,Nueva Rumania,12713.14,683,Salaried,2025-01-18
U000758,31,F,Nueva Uzbekistán,33125.87,723,Salaried,2024-11-14
U000759,50,F,Vieja Guyana,7226.34,756,Self-Employed,2025-08-28
U000760,47,M,Vieja Swazilandia,27795.24,724,Salaried,2024-12-13
U000761,47,M,Vieja Filipinas,11662.22,646,Salaried,2024-06-05
U000762,61,F,Vieja Lesotho,10685.85,734,Self-Employed,2024-01-18
U000763,43,F,San Rufino los bajos,41388.23,774,Self-Employed,2025-02-16
U000764,65,M,San Oswaldo los altos,9963.57,647,Salaried,2025-11-08
U000765,20,F,San Pamela de la Montaña,14538.15,603,Salaried,2025-07-28
U000766,22,M,San Omar los altos,16218.38,671,Retired,2025-03-31
U000767,22,F,Nueva Francia,10100.88,607,Salaried,2025-04-15
U000768,44,M,San Daniela los altos,18181.5,668,Self-Employed,2025-03-11
U000769,67,F,Vieja Zimbabwe,6621.32,575,Salaried,2024-08-05
U000770,75,F,San Bernabé de la Montaña,13140.98,771,Salaried,2024-02-06
U000771,42,F,San Estela los altos,36197.87,688,Salaried,2025-06-24
U000772,60,M,Vieja Kuwait,9308.4,708,Self-Employed,2024-09-20
U000773,40,M,San Rolando los altos,7339.08,689,Salaried,2024-12-14
U000774,52,F,Vieja Arabia Saudita,21155.35,746,Salaried,2024-11-30
U000775,64,M,Vieja Malawi,12580.55,686,Self-Employed,2025-11-06
U000776,66,M,Nueva Uzbekistán,7888.89,657,Retired,2024-03-11
U000777,47,F,San Hugo los bajos,11662.25,699,Salaried,2024-11-09
U000778,70,M,Vieja Japón,23113.01,675,Salaried,2024-11-25
U000779,40,M,Vieja Uganda,32715.79,691,Salaried,2025-05-16
U000780,74,M,San Indira de la Montaña,13189.54,670,Salaried,2024-07-12
U000781,60,F,Nueva Antigua y Barbuda,3119.59,718,Self-Employed,2025-09-11
U000782,74,M,San Vicente de la Montaña,20787.48,696,Salaried,2025-04-30
U000783,22,M,Nueva Papua Nueva Guinea,13907.65,695,Salaried,2024-04-05
U000784,46,M,Vieja República de Macedonia del Norte,5231.6,657,Salaried,2024-10-18
U000785,20,F,San Esther los bajos,21516.14,631,Salaried,2025-03-25
U000786,52,M,Nueva Singapur,15932.79,637,Self-Employed,2025-04-15
U000787,67,M,San Leonardo de la Montaña,17674.14,699,Salaried,2025-06-16
U000788,36,M,Vieja Rumania,5069.11,719,Self-Employed,2024-10-20
U000789,64,F,San Abigail los altos,8597.66,658,Salaried,2024-05-06
U000790,67,F,Vieja Zimbabwe,15068.2,744,Salaried,2025-05-21
U000791,74,M,Nueva Qatar,7262.7,696,Retired,2024-04-15
U000792,51,M,San Irma de la Montaña,17279.74,720,Salaried,2024-11-11
U000793,35,M,Vieja Suriname,14851.63,667,Salaried,2025-09-22
U000794,55,M,San Óliver los altos,8131.05,689,Self-Employed,2024-07-22
U000795,45,F,San Santiago los bajos,7021.39,562,Salaried,2025-02-19
U000796,40,F,Vieja Jordania,17360.21,723,Self-Employed,2025-09-08
U000797,38,F,San Serafín de la Montaña,3236.48,631,Salaried,2025-08-15
U000798,37,F,San Sessa los altos,19370.23,770,Salaried,2024-01-26
U000799,52,F,Vieja Cabo Verde,13527.45,660,Salaried,2024-05-25
U000800,32,F,San Camilo de la Montaña,11971.24,732,Unemployed,2024-09-06
U000801,27,F,Vieja Maldivas,9067.22,640,Retired,2025-02-27
U000802,53,F,Vieja Mali,10000.14,648,Retired,2024-04-14
U000803,53,M,San Teresa los altos,14380.12,755,Salaried,2025-05-13
U000804,34,M,Nueva Noruega,16217.52,673,Salaried,2024-07-03
U000805,23,F,Nueva Irán,11213.94,610,Self-Employed,2025-09-05
U000806,23,M,San Silvano de la Montaña,22694.23,681,Salaried,2025-09-24
U000807,42,M,San Abril los bajos,11988.61,810,Unemployed,2024-03-07
U000808,30,M,Vieja República de Macedonia del Norte,15982.53,650,Salaried,2024-12-18
U000809,73,F,San Lucas los altos,10344.24,742,Salaried,2024-12-07
U000810,18,M,San María los bajos,14299.25,615,Retired,2024-03-30
U000811,65,M,Nueva Estados Unidos de América,23191.41,678,Self-Employed,2024-07-05
U000812,66,F,Vieja Estonia,41108.85,767,Retired,2025-01-12
U000813,62,M,San Darío los bajos,10214.94,742,Salaried,2025-02-03
U000814,33,F,San Paulina los altos,13914.87,714,Self-Employed,2024-02-17
U000815,42,F,Vieja República Árabe Siria,17869.3,655,Salaried,2025-08-22
U000816,40,F,San Patricia de la Montaña,9080.37,720,Salaried,2025-07-04
U000817,50,F,San Patricio de la Montaña,10928.56,669,Salaried,2024-10-17
U000818,69,F,Nueva Honduras,7532.08,708,Self-Employed,2025-10-01
U000819,38,M,Vieja Ghana,46051.47,672,Salaried,2024-08-18
U000820,44,M,Vieja Cabo Verde,13555.28,742,Salaried,2025-07-16
U000821,32,M,Nueva Venezuela,12736.35,696,Salaried,2025-02-20
U000822,53,F,San Santiago los altos,7062.57,700,Salaried,2024-10-19
U000823,30,F,Nueva Eritrea,11940.76,716,Salaried,2025-08-14
U000824,54,M,Nueva República Democrática del Congo,27239.72,807,Salaried,2024-08-20
U000825,59,F,San Rubén los altos,18916.31,711,Salaried,2024-03-31
U000826,70,F,San Guillermo los bajos,15012.38,685,Retired,2025-02-08
U000827,59,F,San Noelia los altos,16368.11,684,Salaried,2025-08-16
U000828,64,F,Nueva Zimbabwe,14780.69,749,Salaried,2025-07-24
U000829,64,F,San Ana María los bajos,7303.25,734,Salaried,2025-09-25
U000830,74,M,Nueva Francia,29444.7,711,Salaried,2024-03-14
U000831,71,M,San Fernando los altos,3740.17,664,Retired,2024-09-22
U000832,60,M,San Claudia los altos,29091.37,708,Self-Employed,2025-03-27
U000833,44,M,San Soledad los bajos,7335.04,659,Self-Employed,2024-09-08
U000834,32,M,San Antonio los altos,22122.98,709,Self-Employed,2025-07-31
U000835,18,M,Vieja Panamá,11575.44,655,Salaried,2025-06-26
U000836,41,M,San José Carlos los bajos,10561.23,644,Self-Employed,2024-12-05
U000837,60,F,San Roberto de la Montaña,35214.93,702,Self-Employed,2025-09-26
U000838,19,M,Vieja Sierra Leona,27730.69,748,Salaried,2025-04-20
U000839,44,M,San Andrea los altos,24318.35,679,Salaried,2024-09-25
U000840,64,F,Vieja Eslovenia,17021.59,698,Salaried,2024-12-10
U000841,36,M,San Irene los bajos,7768.08,688,Salaried,2024-08-10
U000842,62,F,Vieja Italia,6585.17,735,Self-Employed,2025-10-16
U000843,29,M,Nueva Brasil,10109.49,682,Retired,2025-03-22
U000844,51,M,San Adriana de la Montaña,15834.92,680,Salaried,2025-11-12
U000845,57,F,Vieja Mongolia,18996.62,678,Self-Employed,2023-11-22
U000846,35,F,San Eloy los altos,22533.95,636,Salaried,2025-10-28
U000847,43,F,Vieja Congo,14412.16,763,Salaried,2025-10-01
U000848,62,M,San Aurelio los altos,7330.52,661,Salaried,2024-08-27
U000849,70,M,San Armando los bajos,18184.86,710,Self-Employed,2025-04-21
U000850,72,M,Nueva Liechtenstein,16487.83,722,Salaried,2025-03-21
U000851,42,F,San Eugenia los bajos,19552.0,734,Salaried,2025-04-14
U000852,21,M,Nueva Afganistán,17083.89,667,Self-Employed,2024-05-05
U000853,23,F,San Araceli de la Montaña,20001.13,757,Self-Employed,2025-02-25
U000854,59,F,Vieja Alemania,12337.76,652,Salaried,2023-11-28
U000855,72,M,San Carla los bajos,25958.34,707,Unemployed,2025-05-14
U000856,20,M,Vieja Bélgica,3627.86,697,Salaried,2024-05-17
U000857,73,F,San Augusto los altos,9689.55,692,Salaried,2025-08-09
U000858,22,F,Nueva Irán,16304.37,684,Unemployed,2024-09-02
U000859,54,M,San Citlali los bajos,20448.63,680,Salaried,2025-07-14
U000860,72,F,Nueva Belarús,18176.11,693,Salaried,2025-01-07
U000861,31,M,Nueva Mauritania,20812.03,710,Self-Employed,2024-08-20
U000862,63,F,Nueva Malasia,7621.56,732,Retired,2025-03-14
U000863,37,M,San Esteban de la Montaña,9685.86,710,Salaried,2025-10-18
U000864,54,F,Nueva Zimbabwe,16653.45,767,Self-Employed,2024-02-25
U000865,52,F,San Jerónimo los bajos,11683.35,673,Salaried,2024-07-23
U000866,65,M,Nueva Guatemala,13204.97,683,Self-Employed,2025-04-05
U000867,62,M,Nueva República Checa,21589.56,637,Salaried,2025-03-02
U000868,40,M,San Aldonza los altos,7099.58,634,Salaried,2025-10-02
U000869,32,M,San Emiliano los altos,23627.93,758,Salaried,2025-03-07
U000870,67,F,Vieja Haití,12548.17,689,Retired,2025-04-06
U000871,38,M,Nueva Nueva Zelandia,13933.22,729,Self-Employed,2024-09-16
U000872,68,F,Nueva Omán,7658.63,701,Salaried,2025-03-31
U000873,40,F,Nueva Kenya,23983.43,714,Salaried,2025-11-16
U000874,61,F,San César los bajos,14969.18,735,Salaried,2025-09-20
U000875,57,F,San Josefina los altos,2638.75,708,Self-Employed,2025-05-05
U000876,63,M,Vieja Bélgica,9023.2,617,Salaried,2023-12-04
U000877,27,F,Nueva Ghana,18155.37,736,Self-Employed,2024-05-07
U000878,58,M,Nueva Liechtenstein,12302.17,729,Self-Employed,2024-12-19
U000879,38,F,San Soledad los altos,35149.55,756,Salaried,2024-12-15
U000880,18,F,San Luisa los altos,35738.32,724,Salaried,2024-09-29
U000881,66,F,Nueva Guinea,13978.28,632,Salaried,2024-01-25
U000882,23,M,San Arcelia los altos,11526.02,639,Salaried,2025-11-06
U000883,53,F,Nueva Qatar,49146.73,718,Salaried,2024-08-01
U000884,23,F,San Rodrigo los altos,14384.74,697,Salaried,2025-07-06
U000885,56,F,Vieja Trinidad y Tabago,13713.85,759,Unemployed,2024-10-26
U000886,18,F,Nueva Finlandia,9194.96,675,Salaried,2024-01-27
U000887,67,M,San Camilo los bajos,8557.11,639,Self-Employed,2025-03-11
U000888,53,M,Vieja Suiza,9255.18,684,Salaried,2025-06-20
U000889,28,F,Nueva Andorra,10325.98,646,Salaried,2025-05-24
U000890,35,F,Nueva Costa Rica,5745.71,669,Salaried,2024-12-11
U000891,27,M,San Octavio los altos,5416.3,699,Salaried,2025-07-22
U000892,35,F,San Daniela los bajos,14037.17,623,Salaried,2024-02-28
U000893,68,M,San Caridad de la Montaña,11097.49,665,Salaried,2024-08-08
U000894,33,F,San Georgina los altos,16179.57,736,Salaried,2024-01-10
U000895,30,F,San Reynaldo los altos,4336.82,673,Salaried,2024-01-20
U000896,37,M,San María Eugenia los altos,12135.86,707,Retired,2024-08-27
U000897,39,F,Vieja República Democrática del Congo,15182.79,654,Self-Employed,2024-03-30
U000898,39,F,San Cristina los bajos,11032.13,648,Salaried,2025-07-14
U000899,70,M,Nueva Etiopía,25478.86,711,Salaried,2025-06-19
U000900,56,M,Nueva Andorra,41802.62,717,Salaried,2024-05-29
U000901,29,F,Vieja Kirguistán,8733.8,612,Retired,2024-09-14
U000902,36,F,Nueva Armenia,4528.36,609,Retired,2025-01-24
U000903,68,M,San Esparta los bajos,15682.11,720,Salaried,2024-06-01
U000904,35,F,San Indira los bajos,5173.4,708,Salaried,2025-08-24
U000905,54,M,Vieja Cabo Verde,9998.23,692,Salaried,2024-12-15
U000906,52,M,Nueva Estonia,35148.33,747,Self-Employed,2025-08-07
U000907,53,M,Vieja Belarús,11371.68,652,Retired,2025-10-03
U000908,47,M,San Guillermina los bajos,3673.54,648,Salaried,2024-08-02
U000909,36,M,Vieja Alemania,11770.15,640,Self-Employed,2024-09-03
U000910,68,F,Vieja República de Moldova,12347.96,699,Self-Employed,2025-07-23
U000911,26,F,San Silvia de la Montaña,11673.61,648,Salaried,2024-11-16
U000912,60,M,San Rosa los bajos,14782.4,712,Self-Employed,2025-07-14
U000913,68,F,Nueva Colombia,6944.88,747,Salaried,2023-11-26
U000914,56,F,San Alberto de la Montaña,12592.38,691,Salaried,2025-01-15
U000915,52,F,San Teresa los altos,20433.45,705,Salaried,2025-10-03
U000916,68,F,Vieja Afganistán,23668.07,719,Self-Employed,2025-07-03
U000917,69,M,San Homero de la Montaña,9251.47,708,Salaried,2024-04-29
U000918,33,F,Vieja Noruega,6726.19,677,Salaried,2024-01-07
U000919,57,M,Vieja Bosnia y Herzegovina,13096.0,683,Salaried,2023-12-26
U000920,59,F,Vieja Túnez,12368.12,616,Retired,2025-10-17
U000921,39,F,San María José los altos,9611.98,682,Salaried,2024-01-26
U000922,24,F,Nueva Singapur,14704.57,635,Salaried,2025-08-19
U000923,65,M,San Antonio los altos,28550.36,676,Salaried,2025-02-05
U000924,43,F,Vieja Suecia,23900.97,712,Self-Employed,2024-03-02
U000925,55,M,Vieja Georgia,9065.79,757,Salaried,2025-09-12
U000926,19,F,San Laura los altos,6527.75,702,Salaried,2025-08-29
U000927,44,M,San Ilse los bajos,24351.52,669,Salaried,2024-06-20
U000928,64,M,Nueva Emiratos Árabes Unidos,30806.44,702,Salaried,2024-03-06
U000929,39,F,Nueva Bulgaria,15886.36,695,Self-Employed,2024-03-28
U000930,51,F,San Martha los bajos,12325.37,720,Salaried,2024-10-02
U000931,24,F,Vieja Eslovaquia,21506.13,613,Self-Employed,2024-11-07
U000932,46,F,San Marisol los bajos,29219.87,635,Salaried,2025-09-14
U000933,20,M,Nueva Congo,24823.04,729,Salaried,2025-08-10
U000934,39,M,San Salvador de la Montaña,6942.52,660,Self-Employed,2024-05-07
U000935,28,M,San Concepción de la Montaña,6881.4,662,Salaried,2025-05-27
U000936,53,M,Vieja Liechtenstein,11105.32,718,Salaried,2024-12-24
U000937,45,F,Vieja Georgia,29324.69,757,Salaried,2025-08-19
U000938,43,M,Nueva Luxemburgo,9534.76,672,Salaried,2025-09-15
U000939,60,F,San Pilar los altos,4865.56,652,Salaried,2025-01-22
U000940,65,M,Nueva Mozambique,23835.01,770,Salaried,2024-02-09
U000941,45,F,Nueva Andorra,6370.23,655,Salaried,2024-01-08
U000942,31,M,Nueva El Salvador,13149.73,689,Salaried,2025-08-22
U000943,63,M,San José Emilio los altos,8219.28,706,Salaried,2025-03-25
U000944,69,M,Vieja Belice,10053.7,693,Salaried,2023-12-08
U000945,30,F,Nueva Sri Lanka,18541.57,683,Salaried,2024-10-31
U000946,60,F,Nueva Islas Marshall,10282.19,685,Salaried,2024-02-25
U000947,58,F,Vieja Azerbaiyán,12669.87,676,Salaried,2024-03-31
U000948,57,F,San Leonardo los bajos,11438.3,753,Salaried,2023-12-14
U000949,40,F,San Luis de la Montaña,18705.1,676,Self-Employed,2024-08-22
U000950,57,M,Nueva Guatemala,20295.87,685,Self-Employed,2024-06-26
U000951,63,F,San Conchita de la Montaña,27007.63,723,Retired,2025-03-12
U000952,55,M,Vieja Omán,12526.71,707,Self-Employed,2024-10-07
U000953,38,M,San Anel de la Montaña,5205.52,629,Salaried,2024-06-26
U000954,25,M,San Citlali los bajos,6526.62,674,Salaried,2024-04-24
U000955,27,F,Nueva Letonia,37779.01,790,Salaried,2025-07-21
U000956,26,F,San Mauro los altos,19591.1,702,Salaried,2025-07-20
U000957,49,M,San Jaime los altos,4534.03,657,Salaried,2024-12-16
U000958,49,F,San Julia los bajos,8327.59,657,Salaried,2024-04-09
U000959,38,F,Vieja Rwanda,12077.67,662,Self-Employed,2024-05-10
U000960,73,F,Vieja Bahrein,4074.16,720,Retired,2025-08-11
U000961,49,M,San Olga los bajos,7018.85,691,Salaried,2025-07-09
U000962,42,F,Nueva Brasil,46371.93,680,Salaried,2024-06-01
U000963,49,F,Vieja Portugal,2927.28,665,Self-Employed,2025-08-17
U000964,46,F,Nueva República Dominicana,25863.18,777,Salaried,2025-09-09
U000965,54,M,San Joaquín de la Montaña,6388.6,703,Self-Employed,2024-04-06
U000966,32,F,Vieja Venezuela,10105.28,671,Salaried,2025-05-16
U000967,32,F,San Rosa de la Montaña,65290.77,671,Salaried,2025-05-21
U000968,47,F,San Raquel los altos,15556.65,707,Salaried,2024-03-11
U000969,25,M,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,25628.79,692,Salaried,2024-07-19
U000970,52,F,Vieja Armenia,16071.94,676,Salaried,2024-01-31
U000971,66,M,Nueva Samoa,15700.94,684,Self-Employed,2024-05-09
U000972,46,M,Vieja Afganistán,19398.35,677,Retired,2024-08-05
U000973,24,M,Nueva Italia,16751.79,677,Salaried,2025-05-31
U000974,20,F,Vieja Bangladesh,26255.48,684,Salaried,2023-12-09
U000975,73,M,Nueva Burkina Faso,4610.91,741,Salaried,2025-09-09
U000976,25,M,San Antonia los bajos,7758.63,644,Salaried,2025-05-22
U000977,65,F,San Rodrigo de la Montaña,9345.06,746,Unemployed,2024-08-09
U000978,57,F,San Irene de la Montaña,3709.29,807,Salaried,2024-03-23
U000979,26,M,San Timoteo los bajos,25175.69,697,Self-Employed,2025-04-09
U000980,69,M,San Delia los altos,12926.87,708,Salaried,2025-01-31
U000981,52,F,San Esparta los altos,18263.75,720,Salaried,2025-02-21
U000982,28,F,Vieja India,18645.55,686,Retired,2025-06-14
U000983,36,F,San Carolina de la Montaña,11867.95,673,Salaried,2025-06-10
U000984,72,M,Vieja República Democrática del Congo,11885.27,743,Salaried,2023-12-17
U000985,66,F,Vieja Santa Lucía,19075.0,584,Retired,2024-05-11
U000986,35,M,Vieja China,19802.04,695,Self-Employed,2024-08-05
U000987,26,M,Nueva Jamaica,13210.6,660,Salaried,2024-07-27
U000988,38,M,Nueva Turquía,26224.98,733,Self-Employed,2025-04-25
U000989,61,F,San Marisela de la Montaña,8402.41,705,Salaried,2024-06-14
U000990,54,F,Nueva Tonga,7457.73,629,Self-Employed,2024-01-13
U000991,42,F,San Francisco de la Montaña,9172.54,714,Salaried,2025-06-03
U000992,68,M,Nueva Líbano,23667.9,728,Salaried,2024-10-27
U000993,65,F,San Daniela los bajos,20641.47,723,Self-Employed,2024-12-08
U000994,74,F,San Jerónimo los altos,9091.64,713,Salaried,2024-09-08
U000995,49,F,Vieja República Dominicana,21595.62,726,Salaried,2025-04-10
U000996,73,M,Nueva Mónaco,27264.7,742,Self-Employed,2024-01-18
U000997,47,F,Vieja Antigua y Barbuda,16495.93,732,Unemployed,2024-07-26
U000998,68,F,San Bernardo de la Montaña,13148.82,661,Salaried,2024-08-13
U000999,45,M,Vieja Costa Rica,12114.52,654,Salaried,2025-06-12
U001000,38,F,Nueva Israel,8909.67,672,Salaried,2025-02-25
U001001,54,M,San Alta  Gracia los bajos,8304.46,672,Salaried,2025-04-12
U001002,49,F,Vieja Congo,4289.1,687,Unemployed,2024-01-02
U001003,66,M,Vieja Eritrea,13369.39,663,Salaried,2024-04-17
U001004,58,F,San Perla los altos,19841.83,736,Salaried,2025-11-09
U001005,72,M,San Virginia los bajos,5092.19,660,Salaried,2024-07-09
U001006,18,F,Nueva Azerbaiyán,8421.26,629,Salaried,2024-09-22
U001007,62,M,San Cristian de la Montaña,21975.53,695,Unemployed,2024-08-28
U001008,37,M,Vieja Bolivia,11399.12,599,Unemployed,2024-07-07
U001009,74,F,San Elvira de la Montaña,19560.17,656,Salaried,2023-12-11
U001010,41,F,Nueva Singapur,13848.88,695,Salaried,2024-07-05
U001011,60,M,Vieja Burundi,30224.11,657,Salaried,2024-07-18
U001012,58,F,San Mariana los bajos,2182.64,688,Self-Employed,2025-10-17
U001013,66,M,San Aurora los altos,39352.18,771,Salaried,2025-01-17
U001014,23,M,San Dulce María los bajos,15150.6,656,Salaried,2025-10-09
U001015,48,M,San José Eduardo de la Montaña,21682.78,656,Salaried,2024-11-02
U001016,32,F,Vieja Mauritania,17779.74,703,Salaried,2024-11-17
U001017,62,F,San Espartaco los bajos,25238.5,816,Self-Employed,2025-02-02
U001018,73,F,Nueva Zimbabwe,16906.43,683,Self-Employed,2025-05-15
U001019,48,M,Nueva Suriname,13156.29,616,Salaried,2024-08-15
U001020,23,M,San Rolando de la Montaña,8805.86,653,Salaried,2025-01-24
U001021,41,F,Vieja Paraguay,9755.11,686,Salaried,2024-10-12
U001022,67,M,San Renato de la Montaña,8156.32,736,Self-Employed,2024-11-25
U001023,61,M,San Arcelia los bajos,13361.39,693,Salaried,2025-10-23
U001024,54,M,Nueva Cabo Verde,10973.77,694,Self-Employed,2025-07-02
U001025,28,F,San Débora de la Montaña,21917.9,651,Salaried,2024-05-04
U001026,31,M,Nueva Australia,9001.35,662,Retired,2024-10-15
U001027,57,F,Vieja Emiratos Árabes Unidos,5957.92,651,Unemployed,2025-08-21
U001028,23,M,Vieja Iraq,10039.35,706,Salaried,2025-10-29
U001029,25,F,Nueva Liberia,15639.21,685,Salaried,2025-01-27
U001030,45,F,San Pedro los bajos,22259.83,689,Self-Employed,2025-09-17
U001031,33,F,San Nicolás los bajos,16886.65,679,Self-Employed,2025-11-03
U001032,33,F,Vieja Burkina Faso,15665.52,658,Self-Employed,2024-10-08
U001033,62,M,Nueva República Democrática del Congo,3092.42,678,Self-Employed,2025-02-20
U001034,60,F,Nueva República de Moldova,31371.3,748,Salaried,2025-07-19
U001035,56,M,Vieja Qatar,23842.82,751,Self-Employed,2025-10-05
U001036,36,M,San Lilia los bajos,14089.63,689,Self-Employed,2024-09-14
U001037,68,M,San Reina los altos,9222.57,680,Salaried,2024-11-23
U001038,25,M,Nueva Guatemala,19330.95,729,Salaried,2024-09-29
U001039,56,M,Vieja Armenia,12287.43,672,Salaried,2024-09-24
U001040,18,F,San Eva de la Montaña,13363.96,696,Retired,2025-06-23
U001041,26,F,San Gabriel los bajos,5617.75,576,Unemployed,2023-12-07
U001042,54,F,San Hernán los bajos,9601.53,637,Salaried,2024-06-26
U001043,61,M,San Berta de la Montaña,9848.91,684,Self-Employed,2024-03-05
U001044,67,M,San Margarita los bajos,10178.68,751,Salaried,2024-06-18
U001045,22,M,San Salma los altos,16253.23,689,Salaried,2024-01-30
U001046,20,M,Vieja Eslovenia,19405.74,633,Retired,2025-10-31
U001047,43,F,San Mercedes los altos,24921.02,693,Self-Employed,2025-09-25
U001048,50,F,San Anabel los altos,19976.03,652,Salaried,2025-07-28
U001049,43,M,Nueva Indonesia,5259.26,709,Self-Employed,2025-05-26
U001050,52,M,San Celia los altos,16744.84,656,Salaried,2025-10-04
U001051,37,M,Nueva Egipto,7928.37,721,Salaried,2025-10-01
U001052,31,M,Nueva Francia,6544.32,737,Salaried,2023-12-17
U001053,43,M,San Amador los bajos,7782.46,704,Salaried,2025-05-22
U001054,45,M,Vieja Kiribati,10969.01,707,Salaried,2025-08-22
U001055,23,F,San Natalia los bajos,9638.6,664,Salaried,2025-03-29
U001056,57,M,Nueva Filipinas,13691.79,652,Salaried,2024-09-06
U001057,65,M,San Rosario los bajos,20837.19,682,Salaried,2024-04-07
U001058,63,M,San Rodrigo los altos,11647.42,653,Self-Employed,2024-08-19
U001059,28,F,San Dalia los bajos,2871.53,659,Retired,2025-06-25
U001060,51,F,Vieja Argelia,56815.77,763,Salaried,2024-09-17
U001061,26,F,Nueva República Democrática Popular Lao,13206.23,665,Self-Employed,2025-07-19
U001062,25,M,Nueva Sri Lanka,13541.03,697,Salaried,2024-05-14
U001063,45,F,Vieja Sudáfrica,6578.17,723,Salaried,2024-10-05
U001064,34,M,Nueva Nauru,20521.51,716,Salaried,2025-10-29
U001065,50,F,Nueva Saint Kitts y Nevis,17380.17,693,Salaried,2025-08-05
U001066,72,M,Nueva Gabón,20004.58,729,Salaried,2025-03-08
U001067,34,M,San Trinidad los bajos,10802.96,654,Unemployed,2024-10-16
U001068,61,M,San Jaqueline los bajos,14201.65,756,Salaried,2024-06-04
U001069,50,M,Vieja Hungría,6352.07,622,Salaried,2025-04-30
U001070,73,M,San Rocío de la Montaña,14747.91,703,Salaried,2023-11-27
U001071,48,F,San Ramiro los altos,14824.03,698,Salaried,2025-02-25
U001072,27,M,San Héctor los altos,11685.2,734,Retired,2024-02-13
U001073,72,M,San Andrea los bajos,5112.57,657,Salaried,2024-06-23
U001074,63,F,San Gerónimo los bajos,12557.17,628,Salaried,2025-04-14
U001075,33,F,San Elena de la Montaña,12021.93,744,Retired,2024-12-27
U001076,38,F,Nueva Saint Kitts y Nevis,13528.2,691,Self-Employed,2024-09-30
U001077,54,F,San Clara los altos,6272.32,658,Salaried,2023-12-11
U001078,61,M,San Gustavo los bajos,10666.7,678,Salaried,2025-10-26
U001079,69,M,San Leticia los bajos,28824.65,735,Retired,2025-06-16
U001080,22,F,Nueva Italia,6857.69,677,Unemployed,2025-06-08
U001081,67,F,Vieja Suriname,18014.51,747,Salaried,2024-08-26
U001082,53,F,San David los altos,34486.54,670,Salaried,2025-10-02
U001083,30,F,Vieja Botswana,8213.1,622,Salaried,2024-11-21
U001084,37,M,Vieja Uruguay,11609.61,698,Salaried,2025-08-10
U001085,55,F,Vieja Sudán,24158.72,698,Retired,2024-01-30
U001086,67,M,Vieja Estonia,11026.88,700,Self-Employed,2025-06-22
U001087,52,M,San Lucía los bajos,8094.29,767,Salaried,2024-09-05
U001088,44,M,San Rocío los bajos,5091.89,684,Salaried,2024-11-16
U001089,40,M,Vieja Bahamas,44988.57,715,Retired,2025-09-24
U001090,18,F,Vieja Egipto,11920.04,656,Self-Employed,2024-12-14
U001091,64,F,Vieja Polonia,11989.24,748,Salaried,2024-07-10
U001092,51,M,San Ana de la Montaña,3543.54,740,Salaried,2024-03-07
U001093,21,M,Vieja Madagascar,5685.22,655,Self-Employed,2025-02-06
U001094,23,M,San Claudio los bajos,10326.34,695,Retired,2025-09-21
U001095,75,F,Nueva Nigeria,5121.1,711,Self-Employed,2024-08-06
U001096,41,F,Vieja Sierra Leona,45007.56,660,Retired,2024-01-06
U001097,23,M,Vieja Guatemala,14970.3,649,Salaried,2024-05-02
U001098,58,F,Nueva Noruega,17249.39,697,Salaried,2025-07-23
U001099,54,M,Nueva Santo Tomé y Príncipe,9091.62,705,Salaried,2024-10-23
U001100,26,M,San Karina los bajos,39442.88,694,Salaried,2024-11-26
U001101,72,F,San Abigail de la Montaña,20575.47,654,Retired,2025-01-09
U001102,43,F,Vieja Andorra,7526.14,697,Salaried,2025-10-14
U001103,35,M,San Olga de la Montaña,32547.95,714,Salaried,2023-12-05
