user_id,product_id,interaction_type,implicit_rating,timestamp
U000345,P0032,view,1,2025-03-12 20:25:37
U000654,P0092,add_to_cart,3,2025-09-17 16:53:25
U001644,P0030,view,1,2025-09-26 12:25:19
U000830,P0009,conversion,5,2024-12-26 14:23:20
U000462,P0078,view,1,2024-12-06 10:13:40
U000545,P0046,click,2,2025-09-20 06:10:03
U001869,P0077,view,1,2025-04-09 04:25:21
U000745,P0081,view,1,2025-01-30 14:59:58
U000548,P0006,click,2,2025-05-19 02:20:27
U000073,P0096,view,1,2025-04-20 11:24:05
U001151,P0085,view,1,2025-07-19 21:07:40
U000684,P0046,conversion,5,2025-06-16 06:49:38
U000822,P0030,click,2,2025-01-09 03:27:47
U001208,P0071,view,1,2025-08-20 02:08:18
U001577,P0019,click,2,2025-07-10 13:34:52
U001808,P0026,click,2,2025-06-14 03:38:47
U001593,P0056,view,1,2025-05-25 09:50:45
U001618,P0049,click,2,2025-06-28 19:38:17
U000086,P0005,add_to_cart,3,2024-12-16 02:46:48
U001467,P0046,view,1,2025-07-15 17:53:26
U001964,P0026,add_to_cart,3,2025-09-03 05:37:28
U001722,P0025,add_to_cart,3,2025-10-13 00:09:30
U000006,P0058,click,2,2025-01-12 21:08:04
U001504,P0016,view,1,2025-09-13 01:05:34
U000795,P0000,click,2,2025-05-27 09:37:29
U000591,P0001,view,1,2024-11-25 08:54:31
U000933,P0047,view,1,2025-03-08 06:28:23
U000931,P0040,view,1,2025-04-11 22:51:07
U000844,P0086,add_to_cart,3,2025-01-12 03:48:43
U000710,P0041,click,2,2025-02-22 00:39:51
U001567,P0078,click,2,2025-10-16 19:24:29
U001531,P0004,click,2,2025-06-10 11:25:27
U000661,P0068,add_to_cart,3,2025-06-15 08:11:14
U001776,P0075,view,1,2025-06-27 09:19:50
U001616,P0095,click,2,2025-10-21 08:56:14
U000272,P0020,view,1,2025-09-16 15:02:24
U000592,P0023,view,1,2025-04-07 00:45:21
U000491,P0002,view,1,2025-04-27 22:55:45
U000489,P0088,view,1,2025-01-24 23:31:16
U000215,P0004,add_to_cart,3,2025-11-03 11:20:27
U001746,P0072,view,1,2025-01-14 21:44:43
U001732,P0012,click,2,2025-11-20 22:39:58
U000504,P0048,click,2,2025-03-31 06:21:41
U000696,P0075,view,1,2025-06-27 05:37:08
U001375,P0011,add_to_cart,3,2025-10-02 23:33:06
U001471,P0018,add_to_cart,3,2025-11-12 06:59:28
U001998,P0019,click,2,2025-10-03 02:17:27
U000222,P0017,add_to_cart,3,2025-09-20 01:44:39
U000442,P0020,click,2,2025-05-08 00:52:36
U001391,P0097,view,1,2025-05-03 08:23:19
U000004,P0091,click,2,2024-12-15 10:15:10
U001302,P0036,add_to_cart,3,2025-03-28 18:21:15
U000610,P0017,view,1,2025-10-24 07:35:51
U001511,P0076,view,1,2025-09-18 22:24:04
U000588,P0030,view,1,2025-07-07 09:27:10
U000473,P0088,view,1,2025-06-07 10:34:14
U001438,P0007,view,1,2025-05-03 03:04:18
U000197,P0024,view,1,2025-09-26 10:56:35
U001078,P0077,view,1,2025-09-11 16:42:19
U001350,P0086,view,1,2025-05-16 10:27:48
U001356,P0030,view,1,2025-06-20 01:15:50
U001312,P0075,add_to_cart,3,2025-05-13 11:49:46
U001161,P0012,click,2,2025-03-11 07:41:48
U000477,P0042,view,1,2025-03-18 17:50:03
U000331,P0077,view,1,2025-10-23 18:09:34
U000779,P0014,click,2,2025-01-26 20:15:49
U000992,P0052,view,1,2025-01-15 10:30:29
U000574,P0094,click,2,2025-06-02 02:37:13
U000562,P0052,click,2,2025-08-23 23:33:26
U001638,P0048,view,1,2025-04-02 23:34:51
U001842,P0098,click,2,2025-06-08 21:41:58
U001979,P0076,add_to_cart,3,2025-04-02 17:56:24
U000938,P0074,add_to_cart,3,2025-09-06 10:59:13
U000441,P0048,view,1,2025-11-04 15:10:11
U000563,P0000,click,2,2025-08-09 16:40:43
U000000,P0082,view,1,2025-03-11 08:24:07
U001223,P0006,view,1,2025-06-20 23:57:20
U001835,P0030,view,1,2025-07-26 06:29:12
U000263,P0062,add_to_cart,3,2025-04-03 14:55:11
U001863,P0015,click,2,2025-09-03 09:13:20
U000684,P0054,view,1,2025-07-09 05:45:51
U001482,P0020,view,1,2025-05-05 15:12:30
U001003,P0095,add_to_cart,3,2025-04-13 00:14:01
U001598,P0025,view,1,2025-09-28 03:05:09
U001203,P0018,view,1,2025-10-25 09:18:56
U001662,P0076,click,2,2025-03-25 23:55:03
U001171,P0060,click,2,2025-09-24 15:14:58
U001771,P0058,view,1,2025-08-26 12:50:10
U001487,P0094,view,1,2025-10-15 14:16:23
U000615,P0024,add_to_cart,3,2025-07-19 01:49:31
U000319,P0008,view,1,2025-03-14 14:52:18
U000340,P0076,view,1,2025-01-30 19:11:49
U000381,P0020,add_to_cart,3,2025-06-05 17:28:57
U001749,P0028,view,1,2025-01-11 19:37:07
U001476,P0010,view,1,2025-03-21 00:44:51
U001922,P0041,view,1,2025-07-19 08:40:23
U000334,P0027,view,1,2025-11-11 08:33:52
U000057,P0049,view,1,2025-01-07 20:11:01
U001395,P0003,click,2,2024-12-24 23:37:22
U001764,P0090,view,1,2025-10-04 06:29:47
U001675,P0005,add_to_cart,3,2025-08-18 23:07:16
U001407,P0012,conversion,5,2025-05-08 00:27:43
U000612,P0009,view,1,2025-03-31 19:25:29
U000693,P0020,view,1,2024-12-02 14:55:06
U000317,P0032,add_to_cart,3,2025-01-14 14:59:33
U000794,P0056,click,2,2025-11-19 22:26:15
U001069,P0085,add_to_cart,3,2025-10-19 06:13:49
U001161,P0028,click,2,2024-11-25 04:32:15
U000464,P0089,click,2,2025-10-31 11:36:57
U000070,P0035,view,1,2024-12-08 01:28:05
U000320,P0088,conversion,5,2024-12-09 09:50:11
U001416,P0024,view,1,2025-01-22 07:42:30
U001954,P0058,view,1,2025-09-30 01:52:00
U000721,P0025,add_to_cart,3,2025-03-21 22:10:51
U001132,P0093,add_to_cart,3,2025-04-16 10:11:53
U001769,P0029,view,1,2025-07-28 23:39:46
U001069,P0057,click,2,2025-02-19 21:59:31
U001931,P0074,view,1,2025-07-08 11:13:01
U001278,P0010,click,2,2025-08-01 03:51:34
U001651,P0078,view,1,2025-10-29 21:33:59
U000496,P0097,view,1,2025-02-20 21:26:40
U001308,P0095,view,1,2024-12-21 00:16:30
U001149,P0061,view,1,2025-02-22 13:49:07
U000707,P0007,click,2,2025-01-12 16:24:49
U000379,P0044,add_to_cart,3,2025-07-30 08:08:59
U000976,P0016,view,1,2025-10-29 11:54:37
U001517,P0089,click,2,2025-10-09 11:23:22
U000028,P0000,view,1,2025-10-31 17:09:11
U001145,P0053,add_to_cart,3,2025-10-09 23:07:19
U000143,P0071,view,1,2025-01-06 16:55:40
U001665,P0038,click,2,2025-09-29 04:20:30
U000610,P0050,click,2,2025-03-29 08:33:16
U000583,P0059,click,2,2025-10-26 01:04:51
U001542,P0044,view,1,2025-03-26 00:22:49
U001269,P0012,view,1,2024-12-19 15:36:02
U000511,P0094,view,1,2025-02-11 16:07:09
U001323,P0048,add_to_cart,3,2024-11-24 22:07:35
U000084,P0071,click,2,2025-03-28 13:53:37
U000780,P0073,view,1,2025-04-03 18:35:17
U001717,P0017,view,1,2025-05-28 09:04:11
U001922,P0084,view,1,2024-12-05 21:09:07
U000353,P0042,add_to_cart,3,2025-06-13 09:37:10
U001387,P0087,view,1,2025-02-10 00:28:53
U001642,P0081,click,2,2025-07-26 18:05:43
U000541,P0080,view,1,2025-07-26 14:14:54
U000226,P0095,click,2,2025-05-07 01:51:52
U001827,P0096,add_to_cart,3,2025-06-26 12:16:39
U000727,P0094,view,1,2025-09-05 10:19:02
U001338,P0038,conversion,5,2025-02-01 11:57:54
U000292,P0054,click,2,2025-08-14 14:51:59
U000912,P0053,add_to_cart,3,2024-12-31 17:43:24
U001039,P0003,click,2,2025-03-13 00:26:28
U001912,P0072,add_to_cart,3,2025-03-20 12:49:25
U001944,P0006,click,2,2025-03-13 04:40:04
U001164,P0051,view,1,2025-10-19 07:14:46
U000072,P0031,view,1,2025-06-12 15:11:03
U001682,P0034,view,1,2025-06-14 13:37:40
U000591,P0098,view,1,2025-07-20 08:13:03
U000406,P0091,view,1,2025-04-20 12:39:41
U000880,P0040,view,1,2025-04-21 14:22:07
U001487,P0093,view,1,2025-07-08 12:10:10
U000835,P0081,view,1,2025-07-21 12:40:48
U000451,P0038,add_to_cart,3,2025-08-28 02:41:26
U001424,P0085,add_to_cart,3,2025-06-01 07:12:38
U001722,P0098,conversion,5,2025-01-17 17:03:53
U000425,P0061,view,1,2025-06-04 18:40:39
U000305,P0091,view,1,2025-10-18 23:58:31
U001627,P0015,view,1,2025-08-17 20:50:26
U000133,P0042,click,2,2025-11-21 12:27:10
U001916,P0052,click,2,2025-02-17 00:12:00
U001332,P0003,click,2,2025-05-06 01:31:58
U001829,P0094,view,1,2025-05-16 03:14:13
U001488,P0009,click,2,2025-11-06 20:16:37
U000381,P0020,conversion,5,2025-07-28 06:28:58
U000334,P0094,add_to_cart,3,2025-09-25 02:37:10
U000822,P0035,click,2,2025-05-13 01:13:33
U000576,P0056,click,2,2025-08-29 03:08:29
U000126,P0055,view,1,2025-03-16 10:04:41
U001282,P0085,view,1,2025-07-30 12:45:52
U000577,P0020,click,2,2025-05-02 06:15:24
U001284,P0029,view,1,2025-01-19 21:33:42
U001349,P0094,view,1,2025-09-08 19:49:36
U001073,P0010,click,2,2024-11-25 05:32:33
U001498,P0008,click,2,2025-01-12 03:26:43
U000223,P0017,view,1,2025-04-14 00:19:17
U001718,P0037,click,2,2025-10-17 07:09:43
U000018,P0047,view,1,2025-06-10 21:17:16
U001311,P0038,add_to_cart,3,2025-09-05 15:50:51
U000214,P0014,click,2,2025-08-23 01:01:34
U000987,P0039,click,2,2025-01-26 21:22:25
U001337,P0002,view,1,2025-11-14 18:09:40
U000524,P0074,view,1,2025-04-14 23:59:53
U000111,P0084,conversion,5,2025-03-14 13:45:33
U001480,P0007,view,1,2025-02-11 23:38:23
U001430,P0024,click,2,2024-12-19 18:52:07
U001499,P0037,add_to_cart,3,2025-06-14 23:16:55
U000354,P0003,view,1,2025-02-15 14:12:31
U001230,P0026,view,1,2025-10-01 12:56:35
U001961,P0053,view,1,2025-10-04 17:12:33
U001818,P0033,view,1,2025-01-28 21:30:52
U000150,P0007,view,1,2025-08-24 13:12:15
U001374,P0035,click,2,2025-06-21 18:44:21
U000423,P0009,view,1,2025-10-02 10:47:39
U000712,P0047,click,2,2025-10-05 19:12:09
U000444,P0011,view,1,2025-01-02 20:54:39
U001069,P0065,view,1,2025-09-04 23:58:52
U000648,P0004,view,1,2025-01-13 16:37:39
U000031,P0098,view,1,2025-02-04 17:05:26
U001979,P0045,click,2,2025-10-13 13:27:15
U000547,P0014,view,1,2024-12-17 04:37:43
U000466,P0044,add_to_cart,3,2025-01-10 19:22:18
U000680,P0051,view,1,2025-02-08 12:02:09
U000719,P0015,view,1,2025-07-16 07:56:28
U000269,P0058,view,1,2025-01-17 09:03:04
U001403,P0019,view,1,2025-10-29 23:57:19
U001594,P0029,click,2,2025-10-15 10:27:29
U000235,P0013,conversion,5,2025-07-31 07:25:38
U000250,P0015,view,1,2024-11-25 12:14:36
U001452,P0055,view,1,2025-07-24 05:27:21
U001484,P0060,add_to_cart,3,2025-03-21 03:48:08
U000524,P0026,click,2,2025-07-23 02:56:49
U001262,P0024,view,1,2024-12-28 17:20:44
U000073,P0050,view,1,2024-12-15 15:59:18
U001755,P0053,conversion,5,2025-04-18 05:33:53
U000021,P0080,view,1,2025-09-05 11:38:05
U001428,P0063,view,1,2024-11-25 21:50:56
U000650,P0044,view,1,2025-11-01 15:30:17
U001739,P0089,view,1,2024-12-27 15:41:05
U000409,P0063,add_to_cart,3,2025-06-12 13:08:54
U000382,P0018,view,1,2025-02-25 19:26:03
U000297,P0041,click,2,2025-05-03 01:43:24
U001117,P0082,conversion,5,2025-03-04 15:52:06
U000657,P0092,click,2,2025-05-31 21:02:11
U000615,P0002,click,2,2025-01-23 22:55:36
U000894,P0092,click,2,2025-02-09 23:13:49
U001514,P0078,view,1,2025-08-28 10:12:47
U001214,P0016,view,1,2025-06-25 10:10:44
U001935,P0029,add_to_cart,3,2025-05-21 15:25:13
U000834,P0004,view,1,2025-04-05 17:54:44
U000030,P0074,click,2,2024-12-02 04:00:36
U001255,P0073,view,1,2025-06-17 13:35:42
U000152,P0075,conversion,5,2025-01-25 20:40:32
U001933,P0098,click,2,2025-09-16 14:33:55
U000550,P0098,view,1,2025-05-24 22:24:35
U001661,P0076,click,2,2025-04-28 16:00:08
U001034,P0014,view,1,2025-06-12 04:40:23
U001472,P0079,view,1,2025-08-24 00:09:49
U001448,P0014,conversion,5,2024-12-26 13:58:05
U001202,P0017,click,2,2025-08-08 01:55:42
U001731,P0082,view,1,2025-05-18 20:41:49
U001066,P0057,add_to_cart,3,2025-01-30 11:25:27
U000626,P0093,view,1,2025-09-24 08:51:59
U001454,P0075,add_to_cart,3,2025-01-31 22:08:05
U000526,P0079,view,1,2025-11-07 05:26:17
U000728,P0033,click,2,2025-04-07 17:16:01
U000610,P0090,view,1,2025-05-28 04:52:44
U000090,P0019,view,1,2025-05-22 01:26:35
U000533,P0082,view,1,2025-03-27 08:44:28
U000497,P0068,add_to_cart,3,2025-03-03 20:45:50
U000887,P0080,click,2,2025-09-08 19:08:29
U000806,P0055,add_to_cart,3,2025-04-12 19:21:53
U001123,P0008,add_to_cart,3,2025-06-29 00:49:03
U000076,P0042,view,1,2025-07-24 13:07:22
U001568,P0021,click,2,2025-03-05 22:04:01
U001494,P0017,click,2,2025-05-29 15:52:00
U000959,P0018,add_to_cart,3,2025-01-14 10:43:04
U000387,P0002,click,2,2025-04-18 21:54:23
U001009,P0060,view,1,2025-01-21 20:38:00
U001058,P0029,click,2,2025-10-23 19:30:41
U000932,P0058,click,2,2025-07-02 14:21:29
U000023,P0063,view,1,2024-12-05 10:56:28
U001415,P0017,view,1,2025-03-29 03:28:48
U000110,P0064,click,2,2025-01-17 01:54:13
U000456,P0081,view,1,2025-07-21 00:05:25
U001466,P0088,add_to_cart,3,2024-12-27 19:15:19
U000448,P0024,click,2,2025-06-09 04:24:31
U000198,P0045,view,1,2025-10-05 22:06:37
U000365,P0007,click,2,2025-09-19 22:33:54
U001375,P0031,click,2,2025-10-20 18:15:51
U000789,P0010,add_to_cart,3,2025-08-09 21:03:16
U000793,P0082,view,1,2025-09-06 21:14:05
U000168,P0057,add_to_cart,3,2025-05-17 21:49:20
U001878,P0019,click,2,2025-04-20 06:33:30
U001980,P0041,click,2,2025-11-07 03:34:20
U001391,P0017,view,1,2025-08-05 04:12:54
U001725,P0051,view,1,2025-06-25 20:00:03
U001396,P0071,add_to_cart,3,2025-02-24 09:19:29
U000857,P0075,view,1,2025-09-02 02:10:12
U000226,P0011,add_to_cart,3,2025-01-01 11:15:05
U000040,P0070,view,1,2025-04-24 04:32:12
U001379,P0030,click,2,2024-12-13 09:06:28
U001520,P0072,view,1,2025-06-24 02:45:02
U001341,P0085,add_to_cart,3,2025-10-26 06:09:47
U000977,P0050,add_to_cart,3,2025-02-01 07:20:13
U000443,P0096,view,1,2025-08-28 17:09:09
U001586,P0067,view,1,2025-05-12 10:59:25
U001818,P0026,view,1,2025-01-08 17:21:36
U001194,P0076,click,2,2025-07-31 09:57:58
U000709,P0005,view,1,2025-05-23 19:29:21
U001438,P0051,click,2,2025-01-29 22:26:53
U001010,P0054,view,1,2024-12-17 08:24:58
U001466,P0043,view,1,2025-05-19 07:18:57
U001077,P0082,view,1,2025-08-16 18:01:03
U000075,P0043,add_to_cart,3,2025-02-14 06:47:49
U000099,P0086,click,2,2025-02-07 18:42:01
U001123,P0027,view,1,2025-05-13 18:19:28
U001281,P0079,view,1,2025-09-24 11:33:26
U000098,P0088,click,2,2025-08-28 06:56:56
U001559,P0064,add_to_cart,3,2025-09-01 14:29:35
U000719,P0047,add_to_cart,3,2025-02-15 03:18:55
U001900,P0037,view,1,2025-11-17 07:14:51
U000159,P0074,click,2,2025-06-29 23:35:35
U000589,P0099,view,1,2025-08-04 06:56:50
U000259,P0033,view,1,2025-07-07 00:00:49
U000134,P0050,view,1,2025-02-03 01:14:32
U000026,P0089,view,1,2025-10-14 03:38:37
U001301,P0096,conversion,5,2025-11-17 09:58:14
U001249,P0005,view,1,2024-12-04 02:59:49
U000188,P0074,view,1,2025-03-29 07:05:59
U001290,P0064,view,1,2025-02-01 08:36:42
U001839,P0039,click,2,2025-01-28 18:26:18
U001098,P0026,view,1,2025-01-22 00:42:14
U001068,P0033,click,2,2025-07-04 16:57:45
U000485,P0017,add_to_cart,3,2025-06-30 21:52:02
U000191,P0057,view,1,2025-11-11 00:41:11
U001154,P0089,view,1,2025-07-19 12:39:00
U000243,P0098,view,1,2025-02-13 21:45:20
U000898,P0042,view,1,2025-09-06 12:46:59
U001984,P0088,conversion,5,2025-05-01 17:46:28
U001618,P0005,view,1,2025-10-31 02:56:08
U001691,P0063,view,1,2025-01-28 05:50:36
U001783,P0025,click,2,2024-12-31 21:49:50
U000215,P0042,add_to_cart,3,2025-09-03 08:27:06
U000725,P0082,add_to_cart,3,2025-05-07 15:04:26
U001760,P0016,add_to_cart,3,2025-09-29 05:11:19
U001271,P0041,view,1,2025-03-29 17:39:06
U001102,P0031,add_to_cart,3,2025-08-05 00:12:00
U000806,P0004,add_to_cart,3,2025-10-20 08:50:04
U001939,P0074,view,1,2025-07-08 00:27:20
U000869,P0063,view,1,2024-12-22 00:38:45
U000879,P0056,add_to_cart,3,2025-07-29 10:46:39
U001807,P0050,view,1,2025-03-20 12:13:42
U000752,P0026,click,2,2025-02-22 12:25:41
U000665,P0009,add_to_cart,3,2025-06-25 13:49:04
U000508,P0033,click,2,2025-06-24 14:43:34
U001011,P0036,view,1,2025-01-17 15:12:22
U001913,P0017,view,1,2025-02-22 14:07:50
U001061,P0013,view,1,2025-11-06 00:07:26
U000938,P0069,view,1,2025-01-26 10:42:01
U001692,P0091,view,1,2025-03-29 00:23:17
U001008,P0069,view,1,2025-08-03 11:35:37
U000004,P0014,view,1,2025-04-13 00:04:15
U001298,P0018,add_to_cart,3,2025-08-22 13:42:37
U000011,P0064,view,1,2025-02-25 17:18:56
U000490,P0032,add_to_cart,3,2025-09-25 07:30:14
U001664,P0098,view,1,2025-07-05 01:52:59
U001223,P0087,click,2,2025-10-21 01:54:20
U001181,P0059,view,1,2025-11-05 03:45:32
U001442,P0066,click,2,2025-06-20 12:54:08
U001631,P0045,view,1,2025-02-09 16:02:54
U000820,P0051,view,1,2025-03-27 02:43:40
U000037,P0063,add_to_cart,3,2025-06-26 15:59:16
U000533,P0039,view,1,2025-11-22 16:48:56
U001227,P0006,view,1,2025-03-22 09:33:12
U001605,P0075,view,1,2025-03-06 08:46:00
U001375,P0090,add_to_cart,3,2025-05-04 01:05:38
U000816,P0091,view,1,2025-01-09 04:47:40
U001963,P0082,view,1,2025-05-31 16:59:07
U001412,P0021,conversion,5,2025-08-31 05:42:31
U001412,P0056,view,1,2025-07-31 02:22:51
U000214,P0002,view,1,2025-05-21 13:56:29
U001598,P0082,click,2,2025-09-05 00:37:19
U001938,P0004,view,1,2025-09-07 13:37:36
U000781,P0002,click,2,2025-10-31 11:46:06
U000368,P0066,click,2,2025-06-02 06:15:17
U001743,P0052,view,1,2025-02-15 18:11:32
U000678,P0074,view,1,2025-01-24 12:04:37
U000186,P0090,click,2,2025-10-02 15:34:22
U000649,P0049,click,2,2025-04-24 10:00:03
U001655,P0051,add_to_cart,3,2025-03-15 07:44:37
U001789,P0079,click,2,2025-02-26 17:40:51
U000444,P0024,click,2,2024-11-30 08:31:42
U000921,P0035,view,1,2025-07-02 12:43:34
U001795,P0077,conversion,5,2025-03-31 22:29:42
U001090,P0005,view,1,2025-03-04 03:15:46
U001108,P0037,click,2,2025-10-24 20:38:05
U000840,P0010,click,2,2025-03-01 08:41:51
U000622,P0038,view,1,2025-07-05 01:55:06
U001498,P0091,add_to_cart,3,2025-10-03 15:04:34
U001371,P0086,click,2,2025-09-19 17:05:35
U001851,P0029,view,1,2025-06-04 05:00:12
U001319,P0082,view,1,2025-07-18 03:07:46
U001984,P0007,click,2,2025-08-27 15:04:17
U000897,P0043,view,1,2025-08-31 07:58:49
U001511,P0059,click,2,2025-01-06 23:52:30
U000906,P0050,click,2,2025-01-31 20:13:35
U000214,P0067,click,2,2025-11-04 16:06:38
U001339,P0032,view,1,2025-05-15 06:56:23
U001172,P0002,view,1,2025-07-15 04:14:31
U000584,P0075,view,1,2025-10-09 02:32:59
U000997,P0068,add_to_cart,3,2025-10-18 01:37:21
U000700,P0020,add_to_cart,3,2025-10-22 23:43:08
U000604,P0051,click,2,2025-07-06 21:19:24
U001348,P0010,view,1,2025-05-12 04:05:17
U001616,P0020,view,1,2024-11-23 19:16:04
U001667,P0054,view,1,2025-02-03 07:15:57
U001505,P0000,add_to_cart,3,2025-07-02 12:43:17
U001907,P0077,view,1,2025-01-29 11:05:30
U000181,P0002,view,1,2025-05-12 16:37:51
U001827,P0054,add_to_cart,3,2024-12-19 21:33:53
U001035,P0079,view,1,2025-01-24 16:59:50
U001387,P0020,click,2,2024-12-14 06:55:41
U000265,P0094,view,1,2025-03-31 08:22:45
U000863,P0046,click,2,2025-02-26 11:39:37
U001547,P0073,view,1,2025-08-08 16:29:55
U001675,P0042,view,1,2025-11-07 16:49:06
U001307,P0005,click,2,2025-07-12 04:21:51
U000615,P0092,view,1,2025-05-23 17:03:07
U000689,P0002,click,2,2025-09-13 19:33:20
U001804,P0073,click,2,2025-06-15 10:12:34
U000396,P0067,add_to_cart,3,2025-11-11 10:12:42
U000406,P0095,view,1,2025-06-04 01:07:18
U001942,P0049,click,2,2025-08-28 21:35:05
U000046,P0066,view,1,2025-01-05 10:54:39
U000527,P0037,click,2,2025-02-13 23:02:54
U000801,P0005,view,1,2025-06-01 04:23:47
U001456,P0051,click,2,2025-08-24 16:29:35
U000461,P0023,click,2,2025-11-05 11:47:05
U001453,P0028,add_to_cart,3,2025-10-06 05:52:03
U000705,P0084,add_to_cart,3,2025-03-29 16:55:31
U000045,P0061,view,1,2025-01-15 11:01:58
U001826,P0076,click,2,2025-07-05 20:16:36
U000213,P0079,view,1,2025-06-27 14:03:37
U000596,P0090,click,2,2025-11-13 02:27:06
U001016,P0066,view,1,2025-06-12 07:07:48
U000046,P0009,view,1,2025-02-25 03:23:26
U001055,P0090,click,2,2025-01-12 12:07:48
U001641,P0028,add_to_cart,3,2025-01-19 17:13:36
U000488,P0035,add_to_cart,3,2024-12-03 15:55:20
U000144,P0022,click,2,2025-10-04 05:35:28
U000305,P0077,conversion,5,2025-08-11 23:43:31
U001523,P0032,view,1,2025-09-11 02:20:31
U001543,P0011,click,2,2024-12-31 00:49:31
U000408,P0099,view,1,2025-01-14 01:51:35
U001066,P0013,view,1,2025-09-26 19:41:10
U001006,P0096,add_to_cart,3,2025-04-13 05:48:10
U000629,P0018,add_to_cart,3,2025-04-25 23:44:55
U000048,P0058,add_to_cart,3,2025-09-01 22:52:42
U000631,P0028,click,2,2025-09-25 19:00:22
U000272,P0005,add_to_cart,3,2025-08-31 18:02:32
U001218,P0045,add_to_cart,3,2025-10-23 21:45:09
U000121,P0083,click,2,2024-12-13 20:14:17
U000113,P0056,click,2,2025-06-23 13:45:07
U000915,P0057,add_to_cart,3,2025-02-03 22:36:19
U000684,P0000,view,1,2025-01-29 01:10:20
U000657,P0024,conversion,5,2024-12-07 09:12:09
U000652,P0061,click,2,2025-10-31 19:49:55
U001741,P0081,click,2,2024-12-10 00:39:45
U001676,P0049,click,2,2025-03-05 19:05:45
U001335,P0028,view,1,2025-09-14 07:13:01
U000926,P0026,view,1,2025-06-25 23:49:29
U000796,P0008,view,1,2025-05-31 15:30:53
U001990,P0032,view,1,2025-07-16 07:56:53
U000173,P0045,click,2,2025-10-03 15:43:22
U000190,P0055,click,2,2025-11-22 17:06:08
U000306,P0078,view,1,2025-08-16 04:19:55
U000851,P0090,view,1,2025-11-01 09:23:01
U000563,P0065,add_to_cart,3,2025-05-22 13:56:18
U001627,P0088,view,1,2025-06-12 04:08:20
U001432,P0033,click,2,2025-06-06 06:48:25
U000853,P0038,click,2,2025-06-07 05:41:10
U000153,P0056,click,2,2025-10-24 03:45:47
U001424,P0057,click,2,2025-07-01 16:56:38
U001524,P0063,view,1,2025-05-12 00:07:01
U000123,P0097,view,1,2025-04-07 10:02:43
U000533,P0050,view,1,2025-08-15 05:48:06
U001008,P0085,view,1,2025-02-12 13:00:51
U000176,P0076,view,1,2025-08-19 00:25:12
U000052,P0092,view,1,2025-09-06 03:20:13
U001690,P0093,click,2,2025-08-30 04:09:19
U000670,P0052,click,2,2025-08-23 12:51:00
U001618,P0025,add_to_cart,3,2025-10-29 22:34:08
U001386,P0042,add_to_cart,3,2025-04-16 07:18:07
U001340,P0054,add_to_cart,3,2025-08-08 22:20:46
U000913,P0066,view,1,2025-06-10 12:09:30
U001653,P0071,view,1,2025-04-10 13:05:22
U000980,P0048,view,1,2025-02-02 11:20:01
U000000,P0017,view,1,2025-02-22 17:18:37
U001922,P0060,click,2,2025-07-28 07:27:52
U000579,P0044,view,1,2025-06-18 12:40:38
U000395,P0057,view,1,2025-04-24 21:46:55
U001798,P0000,click,2,2025-11-16 17:20:15
U001088,P0082,click,2,2024-12-16 09:39:54
U000856,P0045,click,2,2025-09-28 22:33:45
U001320,P0098,view,1,2025-10-14 03:34:57
U000700,P0023,click,2,2025-11-16 00:58:41
U001870,P0085,view,1,2025-09-10 06:22:33
U000741,P0049,view,1,2025-09-25 16:40:44
U000757,P0097,view,1,2025-10-04 17:36:48
U001380,P0033,view,1,2025-09-17 05:47:32
U001595,P0039,click,2,2024-12-08 11:07:14
U001983,P0065,click,2,2025-02-09 04:56:41
U001987,P0073,view,1,2024-11-29 11:48:20
U000919,P0046,click,2,2025-03-10 18:34:27
U000674,P0030,view,1,2025-03-20 02:01:19
U000611,P0080,add_to_cart,3,2025-02-22 12:34:14
U000371,P0087,view,1,2025-11-16 00:57:09
U001184,P0033,view,1,2025-04-22 09:14:50
U000679,P0032,add_to_cart,3,2025-07-31 09:50:27
U001013,P0050,view,1,2024-12-24 14:36:01
U001794,P0090,click,2,2025-10-05 03:30:47
U001249,P0084,conversion,5,2025-07-03 03:50:46
U001449,P0001,view,1,2025-10-20 21:07:14
U001151,P0093,click,2,2025-09-27 05:08:50
U000788,P0098,click,2,2025-07-03 14:54:15
U001242,P0021,add_to_cart,3,2025-03-27 07:40:18
U000127,P0034,add_to_cart,3,2025-01-04 06:38:54
U001047,P0069,view,1,2025-05-20 11:43:32
U001480,P0018,add_to_cart,3,2024-12-18 13:11:04
U001063,P0057,view,1,2025-04-06 11:26:18
U001794,P0045,click,2,2025-10-13 02:41:34
U001060,P0029,view,1,2025-10-27 08:12:47
U001991,P0083,click,2,2025-01-25 01:31:38
U000460,P0003,view,1,2025-02-12 08:02:02
U001193,P0079,click,2,2025-10-27 09:54:13
U000954,P0091,view,1,2025-09-01 11:16:16
U000651,P0039,view,1,2025-07-02 07:48:31
U001735,P0022,add_to_cart,3,2025-11-06 17:12:37
U000124,P0019,click,2,2025-11-18 08:48:30
U001575,P0033,add_to_cart,3,2025-10-25 16:45:40
U001096,P0097,view,1,2024-12-29 02:20:29
U001431,P0054,click,2,2024-12-01 15:06:09
U000788,P0089,click,2,2025-09-21 06:30:18
U001285,P0079,click,2,2025-01-19 17:00:04
U001142,P0081,click,2,2025-07-30 10:35:02
U001104,P0091,view,1,2025-07-04 21:59:57
U000408,P0032,add_to_cart,3,2025-01-26 19:14:25
U000356,P0062,view,1,2025-09-21 09:04:28
